,고객ID,recency,frequency,monetary
849,USER_0849,5.541263545158426,2.4849066497880004,7.446264160848066
850,USER_0850,1.0986122886681098,5.351858133476067,10.147544486578255
851,USER_0851,5.236441962829949,3.1780538303479458,7.141933721316308
852,USER_0852,4.174387269895637,1.0986122886681098,5.8888779583328805
853,USER_0853,4.382026634673881,2.8903717578961645,7.483711123796775
854,USER_0854,5.337538079701318,2.833213344056216,6.899360138193755
855,USER_0855,5.062595033026967,2.8903717578961645,6.611207354084514
856,USER_0856,3.58351893845611,3.4011973816621555,8.062618718199442
857,USER_0857,4.605170185988092,2.9444389791664403,6.910082568741228
858,USER_0858,5.823045895483019,1.0986122886681098,4.833738993947366
859,USER_0859,4.859812404361672,2.772588722239781,6.532392514690416
860,USER_0860,3.1354942159291497,1.9459101490553132,6.293419278846481
861,USER_0861,5.111987788356544,2.0794415416798357,5.188614101456073
862,USER_0862,5.0369526024136295,2.6390573296152584,8.58919194072255
863,USER_0863,3.2188758248682006,3.258096538021482,7.847992979669765
864,USER_0864,5.14166355650266,4.007333185232471,8.403923704356984
865,USER_0865,5.652489180268651,3.8066624897703196,8.112236953811514
866,USER_0866,5.71042701737487,2.772588722239781,7.662171579507312
867,USER_0867,5.8971538676367405,4.174387269895637,9.157561764530811
868,USER_0868,3.367295829986474,2.302585092994046,7.163567355440491
869,USER_0869,4.0943445622221,4.9344739331306915,9.408612374691929
870,USER_0870,5.746203190540153,4.672828834461906,9.568862009725791
871,USER_0871,3.367295829986474,3.4965075614664802,8.28204790656043
872,USER_0872,5.68697535633982,2.8903717578961645,7.781727063127119
873,USER_0873,2.6390573296152584,0.6931471805599453,3.3813347525659037
874,USER_0874,5.730099782973574,4.204692619390966,9.137739571161225
875,USER_0875,5.736572297479192,3.6635616461296463,8.153485000651754
876,USER_0876,5.655991810819852,4.174387269895637,8.423104465333498
877,USER_0877,5.717027701406222,1.6094379124341003,5.9249774620856215
878,USER_0878,4.007333185232471,3.7612001156935624,8.645586406184636
879,USER_0879,4.836281906951478,3.8918202981106265,8.312456686184467
880,USER_0880,5.71042701737487,3.912023005428146,8.446802915442843
881,USER_0881,5.84354441703136,2.5649493574615367,6.589930100283136
882,USER_0882,5.846438775057725,3.091042453358316,7.7035402720052275
883,USER_0883,4.584967478670572,1.791759469228055,7.201603302824833
884,USER_0884,3.258096538021482,2.9444389791664403,7.050668771740397
885,USER_0885,3.1354942159291497,1.0986122886681098,3.0106208860477417
886,USER_0886,5.564520407322694,1.0986122886681098,6.2963908298375335
887,USER_0887,5.3471075307174685,3.4011973816621555,7.662209201602773
888,USER_0888,4.890349128221754,3.332204510175204,7.772605337187897
889,USER_0889,5.8522024797744745,3.044522437723423,8.150964180958397
890,USER_0890,5.655991810819852,2.833213344056216,7.597130354089289
891,USER_0891,4.30406509320417,3.58351893845611,7.972390151027928
892,USER_0892,3.1354942159291497,1.6094379124341003,5.834693771158033
893,USER_0893,5.117993812416755,1.791759469228055,5.919216382900358
894,USER_0894,3.2188758248682006,1.6094379124341003,4.942070902227372
895,USER_0895,5.3981627015177525,4.406719247264253,8.74018153068568
896,USER_0896,5.099866427824199,2.8903717578961645,6.489356895462073
897,USER_0897,5.717027701406222,2.302585092994046,5.544747664637436
898,USER_0898,5.5909869805108565,3.4965075614664802,6.916298679979431
899,USER_0899,5.472270673671475,4.77912349311153,9.096880478061706
900,USER_0900,5.342334251964811,3.044522437723423,7.484902208779911
901,USER_0901,5.480638923341991,3.2188758248682006,8.164672463902315
902,USER_0902,3.1780538303479458,3.9318256327243257,8.709342959395835
903,USER_0903,5.030437921392435,2.5649493574615367,6.266612140168987
904,USER_0904,5.602118820879701,4.2626798770413155,8.752417080734633
905,USER_0905,3.7612001156935624,3.332204510175204,6.967306383608661
906,USER_0906,1.9459101490553132,3.970291913552122,8.58603618500539
907,USER_0907,2.833213344056216,3.4011973816621555,8.210651726682233
908,USER_0908,4.700480365792417,4.955827057601261,9.10749114483653
909,USER_0909,4.919980925828125,2.302585092994046,5.735668663518523
910,USER_0910,5.313205979041787,2.772588722239781,6.837021607467364
911,USER_0911,4.912654885736052,1.9459101490553132,6.334451232839416
912,USER_0912,4.189654742026425,2.8903717578961645,6.949607143004697
913,USER_0913,5.869296913133774,2.1972245773362196,7.280690308308684
914,USER_0914,4.770684624465665,3.912023005428146,7.925453925267601
915,USER_0915,5.521460917862246,2.0794415416798357,6.477387661256762
916,USER_0916,5.568344503761097,4.31748811353631,8.936448114801273
917,USER_0917,5.631211781821365,3.1354942159291497,7.933764616230593
918,USER_0918,5.407171771460119,2.8903717578961645,6.3069320055677
919,USER_0919,4.477336814478207,3.367295829986474,7.7308775359638275
920,USER_0920,5.655991810819852,2.1972245773362196,6.616172274445407
921,USER_0921,5.0369526024136295,1.0986122886681098,3.487069220736119
922,USER_0922,5.8998973535824915,2.5649493574615367,6.800025291675576
923,USER_0923,2.1972245773362196,1.3862943611198906,6.683811407497158
924,USER_0924,3.1780538303479458,4.7535901911063645,9.395224475973032
925,USER_0925,4.9344739331306915,2.3978952727983707,6.842790000129778
926,USER_0926,4.927253685157205,2.995732273553991,6.843280755796653
927,USER_0927,3.8918202981106265,2.833213344056216,6.876171728320255
928,USER_0928,5.641907070938114,2.6390573296152584,7.357734756396945
929,USER_0929,3.871201010907891,2.6390573296152584,7.107466423313225
930,USER_0930,5.1647859739235145,2.995732273553991,7.787427668596611
931,USER_0931,5.676753802268282,0.6931471805599453,2.7899373605743945
932,USER_0932,5.796057750765372,2.0794415416798357,6.993841227895266
933,USER_0933,5.187385805840755,3.367295829986474,8.009313224938817
934,USER_0934,4.919980925828125,3.6635616461296463,7.780432624023014
935,USER_0935,5.0369526024136295,3.295836866004329,7.770864619345181
936,USER_0936,5.198497031265826,2.3978952727983707,7.059342676406231
937,USER_0937,3.044522437723423,2.9444389791664403,7.583690174410949
938,USER_0938,3.1354942159291497,4.8283137373023015,9.286452905083019
939,USER_0939,5.54907608489522,1.791759469228055,5.002199815275154
940,USER_0940,4.356708826689592,2.1972245773362196,6.26892581463178
941,USER_0941,5.834810737062605,3.044522437723423,6.726856709261673
942,USER_0942,3.4011973816621555,3.6109179126442243,7.353376560000536
943,USER_0943,5.41610040220442,2.9444389791664403,6.736029389321549
944,USER_0944,4.919980925828125,2.5649493574615367,7.4070931706991425
945,USER_0945,4.77912349311153,3.258096538021482,7.4326435584699295
946,USER_0946,2.8903717578961645,3.7612001156935624,8.30014850416385
947,USER_0947,5.8944028342648505,3.367295829986474,8.24260107050201
948,USER_0948,5.659482215759621,2.5649493574615367,7.036930949205884
949,USER_0949,4.219507705176107,4.927253685157205,9.385930154469127
950,USER_0950,4.8283137373023015,2.5649493574615367,6.546943217533631
951,USER_0951,4.787491742782046,2.302585092994046,6.785768419627665
952,USER_0952,5.117993812416755,4.276666119016055,8.765676950463861
953,USER_0953,5.849324779946859,4.1588830833596715,8.634963782550743
954,USER_0954,5.8998973535824915,2.70805020110221,7.641684453262316
955,USER_0955,5.58724865840025,3.091042453358316,7.4496085286524725
956,USER_0956,5.1298987149230735,4.110873864173311,8.437398619621113
957,USER_0957,5.407171771460119,1.3862943611198906,6.525029657843462
958,USER_0958,5.53338948872752,3.6635616461296463,7.99293441213161
959,USER_0959,5.159055299214529,4.007333185232471,8.417576150385477
960,USER_0960,5.278114659230517,2.833213344056216,6.576413857189941
961,USER_0961,5.869296913133774,4.219507705176107,8.849470929127842
962,USER_0962,4.955827057601261,1.0986122886681098,5.218137149420508
963,USER_0963,5.1298987149230735,2.4849066497880004,6.708828617364007
964,USER_0964,5.648974238161206,2.833213344056216,6.4935722802542495
965,USER_0965,4.941642422609304,3.58351893845611,7.779358220433076
966,USER_0966,5.0369526024136295,2.772588722239781,6.218898879839348
967,USER_0967,4.852030263919617,2.70805020110221,5.6438555260758525
968,USER_0968,5.099866427824199,3.091042453358316,7.730324168975175
969,USER_0969,4.574710978503383,1.6094379124341003,5.609911259046131
970,USER_0970,3.713572066704308,3.784189633918261,7.623715257607239
971,USER_0971,3.828641396489095,4.624972813284271,9.15239659099265
972,USER_0972,2.833213344056216,1.0986122886681098,6.428896558888873
973,USER_0973,4.955827057601261,3.258096538021482,6.959768813934171
974,USER_0974,4.927253685157205,2.1972245773362196,5.861099564682769
975,USER_0975,2.5649493574615367,2.6390573296152584,6.82804085075234
976,USER_0976,4.787491742782046,1.791759469228055,4.514698282824016
977,USER_0977,5.332718793265369,2.0794415416798357,6.03653351047556
978,USER_0978,5.484796933490655,3.6375861597263857,7.313087044867289
979,USER_0979,3.044522437723423,2.3978952727983707,7.408966835352066
980,USER_0980,5.60947179518496,3.091042453358316,6.865004341914505
981,USER_0981,4.5217885770490405,1.6094379124341003,3.93123722435195
982,USER_0982,5.484796933490655,3.1354942159291497,7.255880780365326
983,USER_0983,4.584967478670572,4.110873864173311,8.750329844946135
984,USER_0984,4.77912349311153,2.70805020110221,6.700115914203892
985,USER_0985,5.7430031878094825,4.060443010546419,8.818723433811254
986,USER_0986,3.4965075614664802,2.3978952727983707,6.730516781525308
987,USER_0987,2.8903717578961645,1.3862943611198906,3.9663217788355247
988,USER_0988,3.4965075614664802,3.044522437723423,7.182587646454849
989,USER_0989,4.0943445622221,3.8918202981106265,8.501021125648583
990,USER_0990,5.746203190540153,3.091042453358316,6.8720348327409
991,USER_0991,3.295836866004329,2.8903717578961645,6.88194504208232
992,USER_0992,3.258096538021482,4.007333185232471,8.459667886750669
993,USER_0993,5.062595033026967,0.6931471805599453,2.869601996409779
994,USER_0994,5.4116460518550396,3.8501476017100584,8.551349177387435
995,USER_0995,5.420534999272286,3.4339872044851463,7.472870204619839
996,USER_0996,1.6094379124341003,4.143134726391533,9.00218271906369
997,USER_0997,5.407171771460119,2.3978952727983707,6.263398262591624
998,USER_0998,5.308267697401205,3.713572066704308,7.832430760390685
999,USER_0999,5.030437921392435,2.1972245773362196,6.003244885643514
1000,USER_1000,4.418840607796598,4.0943445622221,8.47166221033491
1001,USER_1001,4.8283137373023015,1.9459101490553132,4.988526008508154
1002,USER_1002,4.060443010546419,3.7376696182833684,8.687717095441437
1003,USER_1003,4.204692619390966,3.332204510175204,8.01676664268717
1004,USER_1004,5.3706380281276624,3.1354942159291497,7.626906407078783
1005,USER_1005,4.859812404361672,0.6931471805599453,2.6864860231863696
1006,USER_1006,4.844187086458591,3.9889840465642745,8.447236283967333
1007,USER_1007,5.8377304471659395,2.6390573296152584,7.610674556690785
1008,USER_1008,3.258096538021482,3.4657359027997265,7.814722683395408
1009,USER_1009,5.556828061699537,1.791759469228055,4.590462557115817
1010,USER_1010,5.564520407322694,4.110873864173311,8.939987281646177
1011,USER_1011,3.8066624897703196,3.295836866004329,7.529256070589567
1012,USER_1012,1.3862943611198906,3.6888794541139363,8.13518285692106
1013,USER_1013,4.2626798770413155,2.70805020110221,7.1994766823413086
1014,USER_1014,5.10594547390058,0.6931471805599453,2.800325477211381
1015,USER_1015,5.278114659230517,3.4339872044851463,8.177880925727598
1016,USER_1016,5.823045895483019,2.5649493574615367,7.408409347426631
1017,USER_1017,4.976733742420574,3.5263605246161616,7.403219518515428
1018,USER_1018,5.683579767338681,3.9512437185814275,8.155600460676407
1019,USER_1019,5.030437921392435,2.4849066497880004,6.491057317940845
1020,USER_1020,5.886104031450156,1.791759469228055,6.1692550206979515
1021,USER_1021,5.375278407684165,2.9444389791664403,8.779886632468402
1022,USER_1022,4.882801922586371,1.0986122886681098,6.233841936537489
1023,USER_1023,5.37989735354046,2.833213344056216,7.257968390176384
1024,USER_1024,4.406719247264253,4.174387269895637,8.235951667367766
1025,USER_1025,5.2832037287379885,3.091042453358316,7.673223121121708
1026,USER_1026,5.5053315359323625,1.3862943611198906,4.6076670661866785
1027,USER_1027,5.0369526024136295,3.295836866004329,7.685951078247949
1028,USER_1028,3.367295829986474,2.9444389791664403,7.5457966435634365
1029,USER_1029,5.552959584921617,0.6931471805599453,5.486538155272981
1030,USER_1030,5.8916442118257715,2.70805020110221,7.5693137484288675
1031,USER_1031,4.77912349311153,0.6931471805599453,2.2071749081893874
1032,USER_1032,5.58724865840025,1.9459101490553132,4.553245113123172
1033,USER_1033,5.10594547390058,2.302585092994046,6.836602934654048
1034,USER_1034,5.236441962829949,2.302585092994046,6.638030995904133
1035,USER_1035,3.332204510175204,2.9444389791664403,7.921782336097301
1036,USER_1036,4.51085950651685,3.58351893845611,8.536897774690573
1037,USER_1037,5.820082930352362,2.1972245773362196,6.9994680869053365
1038,USER_1038,4.804021044733257,2.5649493574615367,5.663758772526881
1039,USER_1039,5.676753802268282,2.302585092994046,6.601556152530601
1040,USER_1040,4.890349128221754,3.6888794541139363,7.758623899467804
1041,USER_1041,4.0943445622221,2.4849066497880004,5.189060380611087
1042,USER_1042,5.683579767338681,2.1972245773362196,6.851258998824468
1043,USER_1043,4.382026634673881,1.6094379124341003,3.733613785454107
1044,USER_1044,5.4680601411351315,2.302585092994046,6.910680994898341
1045,USER_1045,4.700480365792417,3.970291913552122,8.21368792321713
1046,USER_1046,5.062595033026967,3.4011973816621555,6.834904977167881
1047,USER_1047,5.605802066295998,1.3862943611198906,4.537854478703224
1048,USER_1048,2.772588722239781,4.060443010546419,8.64830566080345
1049,USER_1049,5.204006687076795,4.477336814478207,9.034036273907603
1050,USER_1050,3.9889840465642745,3.970291913552122,8.364883149907792
1051,USER_1051,4.890349128221754,3.044522437723423,7.2437202441057735
1052,USER_1052,3.2188758248682006,4.110873864173311,8.085714648816372
1053,USER_1053,5.375278407684165,4.330733340286331,8.431110110698995
1054,USER_1054,5.241747015059643,0.6931471805599453,2.995232148512309
1055,USER_1055,5.187385805840755,4.672828834461906,9.128162386218134
1056,USER_1056,4.127134385045092,4.543294782270004,9.26565681264689
1057,USER_1057,3.1354942159291497,0.6931471805599453,3.7314599016490546
1058,USER_1058,2.995732273553991,2.9444389791664403,7.11930386777762
1059,USER_1059,5.749392985908253,3.828641396489095,8.433572423446162
1060,USER_1060,5.10594547390058,4.110873864173311,8.728539427250809
1061,USER_1061,5.407171771460119,3.7612001156935624,7.813680473816964
1062,USER_1062,1.9459101490553132,4.897839799950911,9.367820075877319
1063,USER_1063,5.442417710521793,3.044522437723423,6.6982063999336985
1064,USER_1064,5.5093883366279774,3.8501476017100584,8.203008335669885
1065,USER_1065,4.356708826689592,2.70805020110221,8.079701669014625
1066,USER_1066,4.976733742420574,3.871201010907891,8.108045310216388
1067,USER_1067,5.303304908059076,3.4339872044851463,7.820632190396445
1068,USER_1068,1.0986122886681098,4.07753744390572,8.604493193416328
1069,USER_1069,4.77912349311153,3.871201010907891,8.020000876981218
1070,USER_1070,2.6390573296152584,2.995732273553991,7.535931845065629
1071,USER_1071,5.846438775057725,2.302585092994046,6.871557990670249
1072,USER_1072,5.820082930352362,1.0986122886681098,5.0158881403777045
1073,USER_1073,3.828641396489095,2.833213344056216,7.4124622217399505
1074,USER_1074,4.30406509320417,2.0794415416798357,6.818989636896148
1075,USER_1075,3.970291913552122,3.9318256327243257,8.752104035769017
1076,USER_1076,3.6635616461296463,4.219507705176107,9.12182604794544
1077,USER_1077,2.995732273553991,4.663439094112067,9.298960953501398
1078,USER_1078,4.836281906951478,3.4339872044851463,7.917933360736205
1079,USER_1079,3.1354942159291497,4.330733340286331,8.667754006812341
1080,USER_1080,5.552959584921617,2.995732273553991,7.6247605776973435
1081,USER_1081,4.04305126783455,4.787491742782046,9.20645985249009
1082,USER_1082,4.897839799950911,3.9889840465642745,8.116327489802968
1083,USER_1083,5.556828061699537,4.204692619390966,8.527480099284373
1084,USER_1084,5.375278407684165,4.02535169073515,8.228580018958684
1085,USER_1085,5.4116460518550396,0.6931471805599453,3.4682327829983137
1086,USER_1086,5.3981627015177525,2.772588722239781,7.524334541123092
1087,USER_1087,2.833213344056216,4.532599493153256,8.964846400496178
1088,USER_1088,3.6109179126442243,3.044522437723423,7.920580894949524
1089,USER_1089,5.365976015021851,2.995732273553991,7.488718718536131
1090,USER_1090,4.976733742420574,2.9444389791664403,7.254701047611011
1091,USER_1091,5.860786223465865,1.791759469228055,5.511612581807432
1092,USER_1092,3.58351893845611,3.295836866004329,7.455078681308298
1093,USER_1093,4.762173934797756,2.995732273553991,7.370910511399034
1094,USER_1094,4.948759890378168,2.995732273553991,7.338407186493342
1095,USER_1095,5.598421958998375,2.6390573296152584,6.452821526588953
1096,USER_1096,5.676753802268282,1.0986122886681098,3.675794214565281
1097,USER_1097,5.41610040220442,2.3978952727983707,7.079361295558234
1098,USER_1098,5.176149732573829,4.2626798770413155,8.089807574884084
1099,USER_1099,4.927253685157205,3.367295829986474,8.005960818272266
1100,USER_1100,4.07753744390572,0.6931471805599453,5.501258210544727
1101,USER_1101,5.814130531825066,2.8903717578961645,7.738875846884099
1102,USER_1102,5.231108616854587,3.4339872044851463,8.153735295180672
1103,USER_1103,5.030437921392435,3.8918202981106265,8.454626059147408
1104,USER_1104,5.811140992976701,4.248495242049359,9.005825965579307
1105,USER_1105,4.564348191467836,0.6931471805599453,3.7612001156935624
1106,USER_1106,5.627621113690637,3.828641396489095,8.168715982611245
1107,USER_1107,3.713572066704308,3.4339872044851463,8.20482217303403
1108,USER_1108,5.556828061699537,3.5263605246161616,8.125701991873424
1109,USER_1109,5.37989735354046,2.833213344056216,6.688827827415665
1110,USER_1110,4.634728988229636,4.343805421853684,8.719379465082042
1111,USER_1111,5.814130531825066,2.3978952727983707,6.926900827704367
1112,USER_1112,5.54907608489522,3.5553480614894135,8.205770186715991
1113,USER_1113,4.543294782270004,2.6390573296152584,6.857419420843031
1114,USER_1114,5.840641657373398,3.9318256327243257,8.121007892382046
1115,USER_1115,4.07753744390572,3.4657359027997265,7.776342056547278
1116,USER_1116,5.375278407684165,4.189654742026425,8.904792994407158
1117,USER_1117,3.713572066704308,4.836281906951478,9.603713330507471
1118,USER_1118,5.805134968916488,2.70805020110221,6.364165387622173
1119,USER_1119,5.44673737166631,1.0986122886681098,3.6187251941907292
1120,USER_1120,4.51085950651685,2.4849066497880004,7.377802657270869
1121,USER_1121,4.465908118654584,4.867534450455582,9.335010746480933
1122,USER_1122,2.4849066497880004,2.70805020110221,7.598634890549671
1123,USER_1123,4.219507705176107,3.091042453358316,7.327471686526801
1124,USER_1124,5.267858159063328,2.995732273553991,7.24051348426246
1125,USER_1125,4.6913478822291435,1.791759469228055,6.320444500827955
1126,USER_1126,4.007333185232471,1.791759469228055,6.749919484118139
1127,USER_1127,5.648974238161206,1.3862943611198906,5.1535805700813535
1128,USER_1128,5.3612921657094255,2.5649493574615367,5.9460225216613996
1129,USER_1129,5.003946305945459,2.833213344056216,7.187460621748104
1130,USER_1130,4.418840607796598,3.1780538303479458,7.071131840608319
1131,USER_1131,3.044522437723423,3.5263605246161616,8.242211460449354
1132,USER_1132,2.9444389791664403,1.0986122886681098,3.8044377947482086
1133,USER_1133,5.820082930352362,0.6931471805599453,3.2200751054436827
1134,USER_1134,5.153291594497779,1.9459101490553132,5.895834316092732
1135,USER_1135,2.6390573296152584,2.1972245773362196,6.469405343538196
1136,USER_1136,4.343805421853684,3.4965075614664802,7.448153297130308
1137,USER_1137,5.159055299214529,2.6390573296152584,7.118388906478187
1138,USER_1138,5.3706380281276624,4.330733340286331,8.865297512267158
1139,USER_1139,4.700480365792417,1.9459101490553132,6.453735229037599
1140,USER_1140,4.852030263919617,4.51085950651685,8.985989842556865
1141,USER_1141,5.8664680569332965,1.791759469228055,7.033947304219897
1142,USER_1142,5.755742213586912,1.3862943611198906,5.070663659755941
1143,USER_1143,4.127134385045092,3.784189633918261,8.191100104583299
1144,USER_1144,5.342334251964811,2.1972245773362196,5.889542557382598
1145,USER_1145,3.258096538021482,2.9444389791664403,7.398443499420705
1146,USER_1146,5.407171771460119,2.9444389791664403,6.512428602846897
1147,USER_1147,5.318119993844216,1.3862943611198906,4.137882864236584
1148,USER_1148,4.48863636973214,2.833213344056216,7.110279709760264
1149,USER_1149,5.762051382780177,4.770684624465665,9.082973936889061
1150,USER_1150,3.713572066704308,4.276666119016055,8.764281368331211
1151,USER_1151,4.762173934797756,3.1780538303479458,8.12518118318782
1152,USER_1152,3.5263605246161616,4.248495242049359,8.782174029666882
1153,USER_1153,5.147494476813453,3.4339872044851463,7.781255413241192
1154,USER_1154,2.8903717578961645,2.8903717578961645,7.160760499290485
1155,USER_1155,4.143134726391533,2.9444389791664403,6.04199129777595
1156,USER_1156,5.537334267018537,2.0794415416798357,6.971330836619146
1157,USER_1157,4.204692619390966,3.2188758248682006,6.236800025928689
1158,USER_1158,5.19295685089021,4.465908118654584,8.716745443471858
1159,USER_1159,5.181783550292085,1.0986122886681098,4.581799199664851
1160,USER_1160,4.2626798770413155,3.9889840465642745,8.257800507426907
1161,USER_1161,4.204692619390966,2.772588722239781,7.483002542055284
1162,USER_1162,4.890349128221754,2.8903717578961645,6.616560377096737
1163,USER_1163,4.61512051684126,4.1588830833596715,8.69878448163045
1164,USER_1164,1.0986122886681098,3.6635616461296463,8.468467125192488
1165,USER_1165,4.990432586778736,3.4011973816621555,7.894485835002155
1166,USER_1166,4.1588830833596715,2.3978952727983707,7.486131134130069
1167,USER_1167,5.488937726156687,4.1588830833596715,8.805400625841246
1168,USER_1168,4.983606621708336,2.70805020110221,6.907125080448749
1169,USER_1169,5.817111159963204,2.302585092994046,7.248674754816335
1170,USER_1170,5.303304908059076,2.833213344056216,7.668813412633009
1171,USER_1171,3.367295829986474,2.9444389791664403,6.694685813239402
1172,USER_1172,5.384495062789089,3.258096538021482,7.630538928670388
1173,USER_1173,5.438079308923196,3.044522437723423,7.534468810450054
1174,USER_1174,3.8501476017100584,4.02535169073515,8.681644352950771
1175,USER_1175,5.886104031450156,1.0986122886681098,5.8319118023667285
1176,USER_1176,3.7612001156935624,3.6375861597263857,8.142639368590213
1177,USER_1177,5.318119993844216,3.6635616461296463,8.310973126647363
1178,USER_1178,5.676753802268282,4.290459441148391,8.973769577347943
1179,USER_1179,5.402677381872279,3.367295829986474,7.315245002838631
1180,USER_1180,5.560681631015528,4.356708826689592,9.186463576516502
1181,USER_1181,5.19295685089021,1.3862943611198906,5.902633333401366
1182,USER_1182,5.159055299214529,4.330733340286331,8.475370696562399
1183,USER_1183,3.9512437185814275,3.9889840465642745,8.21576101812029
1184,USER_1184,2.6390573296152584,3.332204510175204,7.493617871821982
1185,USER_1185,4.969813299576001,4.787491742782046,8.950313673271772
1186,USER_1186,3.5553480614894135,4.248495242049359,8.936619059693001
1187,USER_1187,2.9444389791664403,3.912023005428146,8.980499443214242
1188,USER_1188,2.3978952727983707,3.091042453358316,7.753593503189994
1189,USER_1189,5.713732805509369,2.3978952727983707,5.748054510932304
1190,USER_1190,3.295836866004329,3.8918202981106265,8.292135308938796
1191,USER_1191,3.044522437723423,4.110873864173311,8.678517507647639
1192,USER_1192,4.584967478670572,4.454347296253507,8.835424352313312
1193,USER_1193,5.840641657373398,2.3978952727983707,7.532339852620913
1194,USER_1194,4.2626798770413155,3.5263605246161616,7.838213180907005
1195,USER_1195,4.499809670330265,4.465908118654584,9.212260527297452
1196,USER_1196,3.58351893845611,2.833213344056216,7.843915302597015
1197,USER_1197,4.48863636973214,4.174387269895637,8.693218300454998
1198,USER_1198,5.497168225293202,3.6888794541139363,7.5892093609510365
1199,USER_1199,3.4657359027997265,2.5649493574615367,6.86020234912259
1200,USER_1200,5.6937321388027,4.477336814478207,8.70185700298855
1201,USER_1201,5.605802066295998,1.0986122886681098,3.1531632815028194
1202,USER_1202,4.51085950651685,3.970291913552122,8.363841525625562
1203,USER_1203,5.0106352940962555,4.882801922586371,8.801415285038798
1204,USER_1204,5.659482215759621,3.1354942159291497,7.638622046569097
1205,USER_1205,4.727387818712341,2.5649493574615367,7.232111555753286
1206,USER_1206,2.1972245773362196,0.6931471805599453,4.858260813670253
1207,USER_1207,1.791759469228055,3.258096538021482,7.714922869837897
1208,USER_1208,5.442417710521793,3.9889840465642745,7.951686083685191
1209,USER_1209,4.0943445622221,2.302585092994046,5.256244590126129
1210,USER_1210,5.552959584921617,0.6931471805599453,3.2653776585196206
1211,USER_1211,4.02535169073515,3.2188758248682006,8.228753498709361
1212,USER_1212,3.367295829986474,3.295836866004329,8.159134433305317
1213,USER_1213,1.9459101490553132,4.454347296253507,9.037084001935666
1214,USER_1214,5.66988092298052,3.1354942159291497,7.512573851748389
1215,USER_1215,4.890349128221754,2.8903717578961645,7.293854064599336
1216,USER_1216,3.7376696182833684,2.833213344056216,7.8712654182233965
1217,USER_1217,2.5649493574615367,2.3978952727983707,7.284779759458451
1218,USER_1218,2.8903717578961645,5.564520407322694,10.449846426034181
1219,USER_1219,4.875197323201151,4.812184355372417,8.879956761991519
1220,USER_1220,5.556828061699537,1.6094379124341003,3.858622228701031
1221,USER_1221,5.1647859739235145,4.927253685157205,9.305495085150742
1222,USER_1222,5.6131281063880705,5.087596335232384,9.408673063709122
1223,USER_1223,5.198497031265826,2.8903717578961645,7.068248658437813
1224,USER_1224,5.351858133476067,3.871201010907891,8.107343484990249
1225,USER_1225,3.332204510175204,2.995732273553991,7.56459629496278
1226,USER_1226,5.209486152841421,3.7612001156935624,8.482736313161498
1227,USER_1227,2.833213344056216,2.5649493574615367,6.739999129747485
1228,USER_1228,4.543294782270004,3.970291913552122,7.685905153812008
1229,USER_1229,4.919980925828125,4.382026634673881,8.42533225612272
1230,USER_1230,4.204692619390966,3.7612001156935624,7.965986448152537
1231,USER_1231,5.429345628954441,2.1972245773362196,7.087264551676256
1232,USER_1232,4.0943445622221,4.564348191467836,9.039833150273832
1233,USER_1233,3.5553480614894135,2.8903717578961645,7.601022452342658
1234,USER_1234,3.4011973816621555,3.784189633918261,8.271307998130217
1235,USER_1235,3.1780538303479458,2.6390573296152584,6.445481695798312
1236,USER_1236,5.231108616854587,3.828641396489095,8.311599732344913
1237,USER_1237,2.3978952727983707,2.995732273553991,7.895093303906689
1238,USER_1238,3.4011973816621555,2.8903717578961645,7.913279583605651
1239,USER_1239,1.6094379124341003,4.143134726391533,8.869957699557247
1240,USER_1240,5.817111159963204,1.3862943611198906,3.7605021977869035
1241,USER_1241,5.153291594497779,3.6375861597263857,8.796520459485265
1242,USER_1242,4.804021044733257,3.332204510175204,7.720812121214438
1243,USER_1243,3.828641396489095,3.8918202981106265,8.417076679681426
1244,USER_1244,4.844187086458591,4.762173934797756,8.91559474458793
1245,USER_1245,5.575949103146316,1.0986122886681098,5.128181264617884
1246,USER_1246,5.267858159063328,3.091042453358316,7.62507786523329
1247,USER_1247,4.574710978503383,2.5649493574615367,6.992693675498328
1248,USER_1248,4.6443908991413725,3.6375861597263857,7.667429627011131
1249,USER_1249,5.8998973535824915,2.0794415416798357,6.3810035046658875
1250,USER_1250,4.927253685157205,3.9318256327243257,7.76539518981286
1251,USER_1251,5.568344503761097,1.791759469228055,7.139263746627974
1252,USER_1252,3.6375861597263857,3.784189633918261,8.78254682940487
1253,USER_1253,5.552959584921617,0.6931471805599453,5.370545000544918
1254,USER_1254,2.995732273553991,1.791759469228055,6.781114378014739
1255,USER_1255,5.351858133476067,4.30406509320417,8.81473450146341
1256,USER_1256,4.927253685157205,4.31748811353631,8.028458424624098
1257,USER_1257,5.356586274672012,2.302585092994046,6.932877067755917
1258,USER_1258,5.552959584921617,2.8903717578961645,6.88404643233533
1259,USER_1259,2.5649493574615367,2.1972245773362196,6.609807359240445
1260,USER_1260,4.219507705176107,2.1972245773362196,6.268565840015576
1261,USER_1261,3.6109179126442243,4.553876891600541,9.251922717356445
1262,USER_1262,5.666426688112432,2.4849066497880004,7.158957478743436
1263,USER_1263,4.6913478822291435,2.6390573296152584,5.810631881365446
1264,USER_1264,5.318119993844216,2.3978952727983707,5.705347915380907
1265,USER_1265,4.532599493153256,3.332204510175204,7.72902738854495
