,고객ID,성별,고객지역,가입기간,recency,frequency,monetary,제품카테고리,쿠폰상태,평균구매가치,고객가치,고객수명,고객생애가치,vip
464,USER_0270,남,Chicago,2,177,9,628.3,Apparel,Clicked,69.8111111111111,628.3,6,3769.7999999999997,non-vip
465,USER_1423,남,Chicago,34,74,63,5137.87,Apparel,Used,81.55349206349206,5137.87,8,41102.96,잠재적vip
466,USER_0603,여,California,31,29,14,1762.86,Apparel,Clicked,125.91857142857143,1762.86,10,17628.6,non-vip
467,USER_1244,여,Chicago,3,126,116,7446.21,Apparel,Used,64.19146551724138,7446.21,7,52123.47,non-vip
468,USER_0839,여,California,7,258,21,1946.41,Apparel,Clicked,92.68619047619048,1946.41,3,5839.2300000000005,non-vip
469,USER_0399,남,California,30,110,50,9515.04,Apparel,Clicked,190.3008,9515.04,7,66605.28,non-vip
470,USER_0370,여,New York,5,13,55,7656.51,Apparel,Clicked,139.20927272727272,7656.509999999999,10,76565.09999999999,vip
471,USER_0029,여,Chicago,39,278,11,1506.15,Nest-USA,Used,136.9227272727273,1506.15,3,4518.450000000001,non-vip
472,USER_0239,남,California,47,19,16,1907.26,Nest-USA,Clicked,119.20375,1907.26,10,19072.6,non-vip
473,USER_0408,남,New York,50,171,32,4230.82,Apparel,Used,132.213125,4230.82,6,25384.92,non-vip
474,USER_1323,남,New Jersey,29,278,28,2299.5,Apparel,Clicked,82.125,2299.5,3,6898.5,non-vip
475,USER_0917,남,New York,14,278,22,2788.91,Nest-USA,Clicked,126.76863636363636,2788.91,3,8366.73,non-vip
476,USER_1012,여,California,47,3,39,3411.44,Nest-USA,Clicked,87.47282051282052,3411.44,10,34114.4,vip
477,USER_0648,여,New York,28,247,10,586.55,Apparel,Clicked,58.654999999999994,586.55,4,2346.2,non-vip
478,USER_1397,남,Chicago,6,20,89,12860.86,Apparel,Clicked,144.50404494382022,12860.859999999999,10,128608.59999999999,vip
479,USER_0926,남,California,43,137,19,936.56,Apparel,Clicked,49.292631578947365,936.56,7,6555.92,non-vip
480,USER_0218,여,Washington DC,37,137,32,2306.51,Apparel,Clicked,72.0784375,2306.51,7,16145.570000000002,non-vip
481,USER_0893,남,Chicago,9,166,5,371.12,Apparel,Clicked,74.224,371.12,6,2226.7200000000003,non-vip
482,USER_1024,남,California,35,81,64,3773.23,Apparel,Clicked,58.95671875,3773.23,8,30185.84,non-vip
483,USER_1055,남,Chicago,5,178,106,9210.08,Apparel,Clicked,86.88754716981131,9210.08,6,55260.479999999996,non-vip
484,USER_1106,여,New York,50,277,45,3527.81,Nest-USA,Used,78.39577777777778,3527.81,3,10583.43,non-vip
485,USER_0788,남,California,16,96,76,8097.71,Office,Clicked,106.54881578947368,8097.709999999999,8,64781.67999999999,잠재적vip
486,USER_1412,여,New York,18,276,66,4819.11,Nest-USA,Clicked,73.01681818181818,4819.11,3,14457.329999999998,non-vip
487,USER_0904,남,California,19,270,70,6324.96,Nest-USA,Clicked,90.35657142857143,6324.96,3,18974.88,non-vip
488,USER_1328,여,Chicago,12,59,80,6125.01,Apparel,Clicked,76.562625,6125.01,9,55125.090000000004,잠재적vip
489,USER_1215,남,New Jersey,49,132,17,1470.23,Apparel,Used,86.48411764705882,1470.23,7,10291.61,non-vip
490,USER_1222,여,New York,13,273,161,12192.68,Apparel,Clicked,75.73093167701863,12192.68,3,36578.04,non-vip
491,USER_0415,남,Chicago,6,41,41,3938.2,Apparel,Clicked,96.05365853658536,3938.2,9,35443.799999999996,잠재적vip
492,USER_0879,여,Chicago,37,125,48,4073.31,Apparel,Clicked,84.860625,4073.31,7,28513.17,non-vip
493,USER_0950,여,New York,23,124,12,696.11,Apparel,Clicked,58.009166666666665,696.11,7,4872.77,non-vip
494,USER_0980,남,California,19,272,21,957.15,Office,Clicked,45.57857142857143,957.15,3,2871.45,non-vip
495,USER_0663,여,California,4,271,30,2036.44,Office,Clicked,67.88133333333333,2036.4399999999998,3,6109.32,non-vip
496,USER_1183,남,Chicago,25,51,53,3697.79,Nest-USA,Clicked,69.76962264150943,3697.7899999999995,9,33280.10999999999,non-vip
497,USER_1416,남,Washington DC,4,92,11,1229.18,Apparel,Clicked,111.74363636363637,1229.18,8,9833.44,non-vip
498,USER_0214,남,New Jersey,44,8,62,20254.14,Nest-USA,Clicked,326.67967741935485,20254.14,10,202541.4,vip
499,USER_1021,남,Chicago,39,215,18,6501.14,Apparel,Clicked,361.1744444444445,6501.14,5,32505.7,non-vip
500,USER_0286,여,New York,38,119,36,3249.82,Nest-USA,Clicked,90.27277777777778,3249.8199999999997,7,22748.739999999998,non-vip
501,USER_0459,여,New York,10,23,22,993.82,Apparel,Clicked,45.17363636363637,993.8200000000002,10,9938.2,non-vip
502,USER_1201,여,California,22,271,2,22.41,Office,Not Used,11.205,22.41,3,67.23,non-vip
503,USER_0483,여,Washington DC,18,51,34,3209.56,Apparel,Clicked,94.39882352941176,3209.56,9,28886.04,non-vip
504,USER_1463,여,California,5,271,7,811.48,Apparel,Used,115.92571428571429,811.48,3,2434.44,non-vip
505,USER_1313,남,New York,15,271,15,1304.24,Apparel,Used,86.94933333333333,1304.24,3,3912.7200000000003,non-vip
506,USER_1047,남,New York,28,271,3,92.49,Apparel,Clicked,30.83,92.49,3,277.46999999999997,non-vip
507,USER_1465,남,Chicago,25,195,8,149.5,Apparel,Clicked,18.6875,149.5,5,747.5,non-vip
508,USER_0124,여,Chicago,22,143,88,4552.96,Apparel,Clicked,51.73818181818182,4552.96,7,31870.72,non-vip
509,USER_0732,여,Chicago,2,103,39,2150.2,Apparel,Clicked,55.133333333333326,2150.2,8,17201.6,non-vip
510,USER_1448,여,California,31,270,1,14.06,Bags,Used,14.06,14.06,3,42.18,non-vip
511,USER_0301,여,Chicago,13,270,30,1708.63,Apparel,Clicked,56.95433333333334,1708.63,3,5125.89,non-vip
512,USER_0148,여,California,28,270,2,60.51,Apparel,Clicked,30.255,60.51,3,181.53,non-vip
513,USER_0656,여,New York,30,19,146,11129.57,Apparel,Clicked,76.22993150684931,11129.57,10,111295.7,vip
514,USER_0802,여,California,18,174,49,3068.33,Apparel,Clicked,62.618979591836734,3068.33,6,18409.98,non-vip
515,USER_0825,남,California,32,270,30,2425.94,Apparel,Clicked,80.86466666666666,2425.94,3,7277.82,non-vip
516,USER_0326,여,California,34,269,15,721.49,Apparel,Clicked,48.099333333333334,721.49,3,2164.4700000000003,non-vip
517,USER_1375,여,California,37,32,115,10250.05,Apparel,Clicked,89.13086956521738,10250.05,10,102500.5,vip
518,USER_0256,남,Chicago,7,269,1,77.6,Nest-USA,Used,77.6,77.6,3,232.79999999999998,non-vip
519,USER_0566,남,Chicago,13,158,6,580.1,Nest-USA,Clicked,96.68333333333334,580.1,6,3480.6000000000004,non-vip
520,USER_0633,여,Chicago,43,269,1,21.69,Headgear,Not Used,21.69,21.69,3,65.07000000000001,non-vip
521,USER_0198,여,New York,45,269,14,1547.58,Office,Clicked,110.54142857142857,1547.58,3,4642.74,non-vip
522,USER_0215,여,Chicago,26,153,2,254.62,Apparel,Clicked,127.31,254.62,6,1527.72,non-vip
523,USER_0303,여,New Jersey,48,269,15,6466.02,Apparel,Clicked,431.06800000000004,6466.02,3,19398.06,non-vip
524,USER_0372,남,New York,35,269,1,128.08,Office,Used,128.08,128.08,3,384.24,non-vip
525,USER_0222,남,New York,34,269,16,716.33,Apparel,Used,44.770625,716.33,3,2148.9900000000002,non-vip
526,USER_0831,남,California,3,222,10,1096.46,Apparel,Clicked,109.646,1096.46,4,4385.84,non-vip
527,USER_1403,여,New Jersey,30,269,38,4016.49,Apparel,Clicked,105.6971052631579,4016.49,3,12049.47,non-vip
528,USER_0744,남,California,48,269,5,104.09,Apparel,Clicked,20.818,104.09,3,312.27,non-vip
529,USER_1221,여,California,36,174,137,10997.29,Apparel,Clicked,80.27218978102191,10997.29,6,65983.74,non-vip
530,USER_0400,여,New York,34,105,9,160.67,Apparel,Clicked,17.85222222222222,160.67,8,1285.36,non-vip
531,USER_0898,여,Chicago,26,267,32,1007.58,Apparel,Clicked,31.486875,1007.58,3,3022.7400000000002,non-vip
532,USER_0406,여,California,5,266,27,4884.37,Nest-USA,Clicked,180.90259259259258,4884.37,3,14653.11,non-vip
533,USER_0955,여,Chicago,37,266,21,1718.19,Nest-USA,Clicked,81.81857142857143,1718.19,3,5154.57,non-vip
534,USER_1032,여,New York,18,266,6,93.94,Office,Clicked,15.656666666666666,93.94,3,281.82,non-vip
535,USER_1050,남,New York,7,53,52,4292.61,Apparel,Clicked,82.5501923076923,4292.61,9,38633.49,잠재적vip
536,USER_0902,남,New Jersey,10,23,50,6058.26,Apparel,Clicked,121.1652,6058.26,10,60582.600000000006,vip
537,USER_1306,여,New York,2,195,11,290.26,Apparel,Used,26.387272727272727,290.26,5,1451.3,non-vip
538,USER_1058,여,New York,42,19,18,1234.59,Apparel,Clicked,68.58833333333332,1234.59,10,12345.9,non-vip
539,USER_0470,남,New York,46,62,40,3819.32,Nest-USA,Used,95.483,3819.32,9,34373.880000000005,non-vip
540,USER_0169,남,New York,9,265,16,980.23,Apparel,Clicked,61.264375,980.23,3,2940.69,non-vip
541,USER_0679,여,California,45,42,27,4135.2,Nest-USA,Used,153.15555555555554,4135.2,9,37216.799999999996,잠재적vip
542,USER_0512,여,New York,3,265,5,185.37,Apparel,Not Used,37.074,185.37,3,556.11,non-vip
543,USER_0163,여,New Jersey,4,265,16,836.18,Apparel,Used,52.26125,836.18,3,2508.54,non-vip
544,USER_0821,남,New Jersey,13,265,10,622.27,Apparel,Clicked,62.227,622.27,3,1866.81,non-vip
545,USER_1425,남,California,34,125,21,1667.29,Apparel,Clicked,79.3947619047619,1667.29,7,11671.029999999999,non-vip
546,USER_0749,여,New Jersey,35,29,122,11065.32,Apparel,Clicked,90.69934426229509,11065.32,10,110653.2,vip
547,USER_0039,여,California,49,152,46,10136.31,Apparel,Clicked,220.3545652173913,10136.31,6,60817.86,non-vip
548,USER_0105,여,California,5,179,18,2027.35,Apparel,Clicked,112.63055555555555,2027.35,6,12164.099999999999,non-vip
549,USER_0075,남,California,44,188,33,2557.58,Apparel,Clicked,77.50242424242424,2557.58,5,12787.9,non-vip
550,USER_1420,남,Chicago,24,264,14,655.17,Office,Clicked,46.79785714285714,655.17,3,1965.5099999999998,non-vip
551,USER_0096,남,Chicago,15,93,77,10180.77,Apparel,Clicked,132.2177922077922,10180.769999999999,8,81446.15999999999,잠재적vip
552,USER_0121,여,Chicago,37,264,1,51.48,Apparel,Used,51.48,51.48,3,154.44,non-vip
553,USER_0373,여,Chicago,44,22,33,2968.06,Nest-USA,Clicked,89.94121212121212,2968.06,10,29680.6,vip
554,USER_0132,남,California,34,213,17,430.56,Apparel,Used,25.327058823529413,430.56,5,2152.8,non-vip
555,USER_0273,여,New York,24,177,19,1712.01,Nest-USA,Clicked,90.10578947368421,1712.01,6,10272.06,non-vip
556,USER_0044,여,California,28,165,7,444.46,Apparel,Used,63.49428571428571,444.46,6,2666.7599999999998,non-vip
557,USER_1360,남,Chicago,47,195,5,498.37,Nest-USA,Used,99.674,498.37,5,2491.85,non-vip
558,USER_1245,여,Chicago,16,263,2,167.71,Drinkware,Clicked,83.855,167.71,3,503.13,non-vip
559,USER_0646,남,New Jersey,35,263,17,811.55,Apparel,Clicked,47.73823529411764,811.55,3,2434.6499999999996,non-vip
560,USER_0024,여,New Jersey,43,263,20,2672.05,Apparel,Clicked,133.60250000000002,2672.05,3,8016.150000000001,non-vip
561,USER_0654,여,California,3,263,2,324.84,Bags,Clicked,162.42,324.84,3,974.52,non-vip
562,USER_0493,여,New York,7,263,11,1361.88,Apparel,Clicked,123.80727272727273,1361.88,3,4085.6400000000003,non-vip
563,USER_1273,남,California,22,223,7,580.7,Nest-USA,Clicked,82.95714285714287,580.7,4,2322.8,non-vip
564,USER_0639,여,Washington DC,40,262,32,3520.26,Apparel,Clicked,110.008125,3520.26,3,10560.78,non-vip
565,USER_0515,여,New Jersey,10,56,31,5193.91,Office,Used,167.54548387096773,5193.91,9,46745.19,잠재적vip
566,USER_0248,여,California,24,262,21,1526.18,Nest-USA,Clicked,72.6752380952381,1526.18,3,4578.54,non-vip
567,USER_0528,여,California,17,262,10,391.63,Apparel,Clicked,39.163,391.63,3,1174.8899999999999,non-vip
568,USER_0916,여,New York,41,261,74,7603.14,Nest-USA,Clicked,102.74513513513514,7603.14,3,22809.420000000002,non-vip
569,USER_1251,여,Chicago,36,261,5,1259.5,Nest-USA,Not Used,251.9,1259.5,3,3778.5,non-vip
570,USER_1010,여,Washington DC,37,260,60,7630.1,Nest-USA,Clicked,127.16833333333334,7630.1,3,22890.300000000003,non-vip
571,USER_0886,여,New York,13,260,2,541.61,Apparel,Clicked,270.805,541.61,3,1624.83,non-vip
572,USER_0700,여,New Jersey,20,222,2,71.18,Apparel,Clicked,35.59,71.18,4,284.72,non-vip
573,USER_0864,남,Chicago,4,170,54,4463.55,Apparel,Clicked,82.65833333333333,4463.55,6,26781.300000000003,non-vip
574,USER_0209,여,New York,10,8,93,8582.05,Apparel,Clicked,92.28010752688171,8582.05,10,85820.5,vip
575,USER_0453,남,Chicago,26,259,14,1569.19,Nest-USA,Not Used,112.08500000000001,1569.19,3,4707.57,non-vip
576,USER_1322,여,Chicago,28,259,5,577.65,Nest-USA,Clicked,115.53,577.65,3,1732.9499999999998,non-vip
577,USER_0725,여,Chicago,37,159,40,4065.49,Apparel,Clicked,101.63725,4065.49,6,24392.94,non-vip
578,USER_0398,여,Chicago,13,112,52,4290.19,Nest-USA,Clicked,82.50365384615384,4290.19,7,30031.329999999998,non-vip
579,USER_0728,남,California,50,259,26,2492.47,Apparel,Clicked,95.86423076923076,2492.47,3,7477.41,non-vip
580,USER_1399,여,Chicago,15,259,12,618.46,Apparel,Clicked,51.538333333333334,618.46,3,1855.38,non-vip
581,USER_1083,여,California,20,258,66,5050.7,Apparel,Clicked,76.52575757575757,5050.7,3,15152.099999999999,non-vip
582,USER_1009,여,Chicago,45,258,5,97.54,Apparel,Clicked,19.508000000000003,97.54000000000002,3,292.62000000000006,non-vip
583,USER_1350,여,Chicago,29,258,10,1807.19,Apparel,Clicked,180.719,1807.19,3,5421.57,non-vip
584,USER_0184,남,Chicago,29,202,8,1664.92,Apparel,Clicked,208.115,1664.92,5,8324.6,non-vip
585,USER_0956,남,Chicago,7,168,60,4615.53,Apparel,Clicked,76.9255,4615.53,6,27693.18,non-vip
586,USER_1308,여,New York,34,258,17,408.86,Office,Clicked,24.050588235294118,408.86,3,1226.58,non-vip
587,USER_1305,남,New Jersey,13,258,9,989.24,Apparel,Clicked,109.91555555555556,989.24,3,2967.7200000000003,non-vip
588,USER_0082,남,Chicago,33,258,2,26.1,Bags,Clicked,13.05,26.1,3,78.30000000000001,non-vip
589,USER_0973,여,Chicago,31,141,25,1052.39,Apparel,Clicked,42.095600000000005,1052.39,7,7366.7300000000005,non-vip
590,USER_0149,남,New Jersey,20,116,66,4474.65,Apparel,Clicked,67.79772727272727,4474.65,7,31322.549999999996,non-vip
591,USER_1220,여,California,21,258,4,46.4,Lifestyle,Clicked,11.6,46.4,3,139.2,non-vip
592,USER_1457,여,California,36,203,2,130.29,Apparel,Used,65.145,130.29,5,651.4499999999999,non-vip
593,USER_1004,여,Chicago,31,214,22,2051.69,Apparel,Clicked,93.25863636363637,2051.69,5,10258.45,non-vip
594,USER_1163,남,California,33,100,63,5994.62,Apparel,Clicked,95.15269841269841,5994.62,8,47956.96,잠재적vip
595,USER_0702,여,Chicago,37,257,15,1043.68,Apparel,Clicked,69.57866666666668,1043.68,3,3131.04,non-vip
596,USER_0516,남,New Jersey,19,90,2,49.74,Lifestyle,Clicked,24.87,49.74,8,397.92,non-vip
597,USER_0726,남,California,10,179,21,1799.6,Apparel,Clicked,85.6952380952381,1799.6,6,10797.599999999999,non-vip
598,USER_1029,남,California,50,257,1,240.42,Apparel,Not Used,240.42,240.42,3,721.26,non-vip
599,USER_0757,남,California,9,257,1,330.0,Apparel,Clicked,330.0,330.0,3,990.0,non-vip
600,USER_1253,남,California,34,257,1,213.98,Apparel,Used,213.98,213.98,3,641.9399999999999,non-vip
601,USER_1388,여,New York,39,257,40,6592.17,Apparel,Clicked,164.80425,6592.17,3,19776.510000000002,non-vip
602,USER_0135,남,California,33,54,49,7680.26,Office,Clicked,156.74,7680.26,9,69122.34,잠재적vip
603,USER_1258,여,New Jersey,34,257,17,975.57,Apparel,Clicked,57.3864705882353,975.57,3,2926.71,non-vip
604,USER_1210,여,New York,17,257,1,25.19,Apparel,Clicked,25.19,25.19,3,75.57000000000001,non-vip
605,USER_0851,여,Chicago,27,187,23,1262.87,Apparel,Clicked,54.90739130434782,1262.87,5,6314.349999999999,non-vip
606,USER_0268,여,Chicago,14,257,21,859.0,Apparel,Used,40.904761904761905,859.0,3,2577.0,non-vip
607,USER_1321,여,New York,21,257,3,53.27,Apparel,Clicked,17.756666666666668,53.27,3,159.81,non-vip
608,USER_0219,여,California,48,257,3,225.08,Apparel,Clicked,75.02666666666667,225.08,3,675.24,non-vip
609,USER_0790,여,Chicago,24,118,41,3544.07,Nest-USA,Clicked,86.44073170731707,3544.0699999999997,7,24808.489999999998,non-vip
610,USER_0073,여,New York,37,257,3,301.19,Nest-USA,Clicked,100.39666666666666,301.19,3,903.5699999999999,non-vip
611,USER_0740,여,California,48,257,3,99.47,Bags,Used,33.156666666666666,99.47,3,298.40999999999997,non-vip
612,USER_0709,남,California,40,256,23,1235.54,Apparel,Clicked,53.719130434782606,1235.54,3,3706.62,non-vip
613,USER_0805,여,California,39,54,43,3372.4,Apparel,Used,78.42790697674418,3372.3999999999996,9,30351.6,non-vip
614,USER_0939,여,Chicago,22,256,5,147.74,Apparel,Clicked,29.548000000000002,147.74,3,443.22,non-vip
615,USER_1112,여,California,16,256,34,3661.02,Nest-USA,Used,107.6770588235294,3661.02,3,10983.06,non-vip
616,USER_1285,여,California,23,104,44,6462.57,Nest-USA,Clicked,146.8765909090909,6462.57,8,51700.56,잠재적vip
617,USER_0592,여,Chicago,42,93,80,7459.88,Nest-USA,Clicked,93.2485,7459.880000000001,8,59679.04000000001,잠재적vip
618,USER_0589,여,New York,50,46,91,8158.91,Apparel,Clicked,89.65835164835164,8158.909999999999,9,73430.18999999999,잠재적vip
619,USER_0245,남,California,30,12,85,10249.36,Apparel,Clicked,120.58070588235294,10249.36,10,102493.6,vip
620,USER_0397,여,New York,15,89,44,3286.16,Apparel,Clicked,74.68545454545455,3286.16,8,26289.28,non-vip
621,USER_1274,여,Chicago,28,254,65,5553.62,Apparel,Clicked,85.44030769230768,5553.62,4,22214.48,non-vip
622,USER_0849,남,Chicago,33,254,11,1712.45,Apparel,Used,155.67727272727274,1712.45,4,6849.8,non-vip
623,USER_1320,여,California,2,153,8,1225.76,Nest-Canada,Used,153.22,1225.76,6,7354.5599999999995,non-vip
624,USER_1156,남,New York,46,253,7,1064.64,Nest-USA,Clicked,152.0914285714286,1064.64,4,4258.56,non-vip
625,USER_1353,남,California,32,250,112,7894.19,Apparel,Clicked,70.48383928571428,7894.19,4,31576.76,non-vip
626,USER_0958,남,California,38,252,38,2958.97,Apparel,Clicked,77.86763157894737,2958.97,4,11835.88,non-vip
627,USER_1370,남,California,12,252,26,1913.43,Apparel,Clicked,73.59346153846154,1913.43,4,7653.72,non-vip
628,USER_0177,남,New Jersey,32,252,11,909.12,Nest-USA,Clicked,82.64727272727272,909.1199999999999,4,3636.4799999999996,non-vip
629,USER_1342,여,Washington DC,34,190,24,1969.14,Nest-USA,Clicked,82.0475,1969.1399999999999,5,9845.699999999999,non-vip
630,USER_0111,여,California,28,35,62,12489.92,Nest-USA,Clicked,201.45032258064515,12489.92,10,124899.2,잠재적vip
631,USER_0509,남,New York,20,251,21,1574.67,Apparel,Clicked,74.98428571428572,1574.67,4,6298.68,non-vip
632,USER_0422,여,New York,31,251,29,2504.59,Nest-USA,Clicked,86.3651724137931,2504.59,4,10018.36,non-vip
633,USER_1379,남,New Jersey,7,19,40,2055.68,Office,Clicked,51.391999999999996,2055.68,10,20556.8,vip
634,USER_0834,여,Washington DC,4,250,41,3755.26,Nest-USA,Clicked,91.59170731707317,3755.26,4,15021.04,non-vip
635,USER_1041,여,Chicago,46,59,11,178.3,Office,Clicked,16.20909090909091,178.3,9,1604.7,non-vip
636,USER_0409,남,California,24,249,26,1486.68,Apparel,Used,57.18,1486.68,4,5946.72,non-vip
637,USER_0472,여,Chicago,7,249,32,3070.53,Apparel,Clicked,95.9540625,3070.53,4,12282.12,non-vip
638,USER_0547,남,Chicago,11,73,11,2668.75,Nest-USA,Clicked,242.61363636363637,2668.75,9,24018.75,non-vip
639,USER_0915,여,New York,20,249,7,649.27,Nest-USA,Clicked,92.75285714285714,649.27,4,2597.08,non-vip
640,USER_1432,여,Chicago,38,169,155,11148.51,Apparel,Clicked,71.92587096774194,11148.510000000002,6,66891.06000000001,non-vip
641,USER_0905,여,California,34,42,27,1060.36,Apparel,Clicked,39.27259259259259,1060.36,9,9543.24,non-vip
642,USER_1445,여,New York,33,13,35,3124.01,Apparel,Clicked,89.25742857142858,3124.01,10,31240.100000000002,vip
643,USER_1418,여,Chicago,47,195,22,1794.65,Apparel,Clicked,81.575,1794.65,5,8973.25,non-vip
644,USER_0226,남,New York,16,37,130,17743.04,Nest-USA,Clicked,136.48492307692308,17743.04,9,159687.36000000002,잠재적vip
645,USER_0174,여,California,5,118,2,175.59,Apparel,Clicked,87.795,175.59,7,1229.13,non-vip
646,USER_0430,남,Chicago,11,178,17,1180.93,Apparel,Clicked,69.4664705882353,1180.93,6,7085.58,non-vip
647,USER_0871,남,New York,34,28,32,3951.28,Apparel,Clicked,123.4775,3951.28,10,39512.8,잠재적vip
648,USER_0129,여,New Jersey,36,246,14,829.31,Apparel,Clicked,59.23642857142857,829.31,4,3317.24,non-vip
649,USER_1064,여,California,11,246,46,3650.92,Apparel,Clicked,79.36782608695653,3650.92,4,14603.68,non-vip
650,USER_0784,남,Chicago,22,221,113,7104.72,Apparel,Clicked,62.873628318584075,7104.72,4,28418.88,non-vip
651,USER_0357,여,New Jersey,35,245,7,393.41,Apparel,Clicked,56.20142857142857,393.41,4,1573.64,non-vip
652,USER_1366,남,Chicago,12,187,42,5031.48,Apparel,Clicked,119.79714285714284,5031.48,5,25157.399999999998,non-vip
653,USER_1186,여,New York,19,34,69,7604.44,Nest-USA,Clicked,110.20927536231883,7604.44,10,76044.4,잠재적vip
654,USER_1026,여,Chicago,2,245,3,99.25,Office,Clicked,33.083333333333336,99.25,4,397.0,non-vip
655,USER_1098,남,California,6,176,70,3260.06,Apparel,Clicked,46.57228571428571,3260.06,6,19560.36,non-vip
656,USER_0418,여,California,18,95,44,5029.83,Apparel,Clicked,114.31431818181818,5029.83,8,40238.64,잠재적vip
657,USER_0698,여,Chicago,19,77,45,3825.25,Nest-USA,Clicked,85.00555555555556,3825.25,8,30602.0,non-vip
658,USER_1407,여,Chicago,16,41,40,3004.39,Office,Clicked,75.10974999999999,3004.3899999999994,9,27039.509999999995,non-vip
659,USER_0519,여,California,42,244,18,742.3,Apparel,Clicked,41.23888888888889,742.3,4,2969.2,non-vip
660,USER_0780,여,New York,45,243,70,3786.45,Apparel,Clicked,54.09214285714285,3786.45,4,15145.8,non-vip
661,USER_1198,남,California,46,243,39,1975.75,Apparel,Clicked,50.66025641025641,1975.75,4,7903.0,non-vip
662,USER_1117,여,New York,23,40,125,14818.71,Apparel,Clicked,118.54968,14818.71,9,133368.38999999998,잠재적vip
663,USER_0442,여,California,13,242,51,2590.72,Apparel,Clicked,50.79843137254902,2590.72,4,10362.88,non-vip
664,USER_1167,여,Chicago,32,241,63,6669.17,Apparel,Clicked,105.85984126984127,6669.17,4,26676.68,non-vip
665,USER_0715,여,Chicago,28,195,16,362.27,Waze,Used,22.641875,362.27,5,1811.35,non-vip
666,USER_0557,남,California,36,242,38,2536.26,Apparel,Clicked,66.74368421052633,2536.26,4,10145.04,non-vip
667,USER_0119,여,New York,13,153,52,2367.46,Apparel,Clicked,45.528076923076924,2367.46,6,14204.76,non-vip
668,USER_1194,여,California,28,70,33,2534.67,Office,Clicked,76.80818181818182,2534.67,9,22812.03,non-vip
669,USER_1232,여,New York,4,59,95,8431.37,Apparel,Clicked,88.75126315789474,8431.37,9,75882.33,잠재적vip
670,USER_0978,남,California,20,240,37,1498.8,Apparel,Clicked,40.508108108108104,1498.7999999999997,4,5995.199999999999,non-vip
671,USER_0150,여,New Jersey,24,240,1,7.2,Office,Not Used,7.2,7.2,4,28.8,non-vip
672,USER_1381,여,California,40,239,29,2782.5,Nest-USA,Clicked,95.94827586206897,2782.5,4,11130.0,non-vip
673,USER_0901,남,California,5,239,24,3513.57,Nest-USA,Used,146.39875,3513.57,4,14054.28,non-vip
674,USER_1158,여,California,19,179,86,6103.28,Apparel,Clicked,70.96837209302325,6103.28,6,36619.68,non-vip
675,USER_0330,여,Chicago,15,13,61,4566.28,Apparel,Clicked,74.85704918032786,4566.28,10,45662.799999999996,vip
676,USER_0584,여,Chicago,4,238,44,3224.83,Apparel,Clicked,73.29159090909091,3224.8300000000004,4,12899.320000000002,non-vip
677,USER_1176,남,Chicago,8,42,37,3436.98,Nest-USA,Clicked,92.89135135135135,3436.98,9,30932.82,non-vip
678,USER_0793,남,New York,40,43,90,7978.78,Nest-USA,Clicked,88.6531111111111,7978.779999999999,9,71809.01999999999,잠재적vip
679,USER_0899,여,New York,16,237,118,8926.4,Apparel,Clicked,75.64745762711864,8926.4,4,35705.6,non-vip
680,USER_0506,여,Chicago,34,237,23,2424.09,Office,Clicked,105.39521739130436,2424.09,4,9696.36,non-vip
681,USER_1404,여,Chicago,30,236,40,3079.08,Apparel,Clicked,76.977,3079.08,4,12316.32,non-vip
682,USER_0395,남,California,38,236,16,1044.11,Apparel,Clicked,65.256875,1044.11,4,4176.44,non-vip
683,USER_1044,여,Chicago,31,236,9,1001.93,Apparel,Used,111.32555555555555,1001.93,4,4007.72,non-vip
684,USER_0769,남,Chicago,39,236,25,1761.99,Apparel,Clicked,70.4796,1761.9900000000002,4,7047.960000000001,non-vip
685,USER_0668,여,California,31,138,134,8690.38,Apparel,Clicked,64.85358208955223,8690.38,7,60832.659999999996,non-vip
686,USER_1386,남,New York,38,228,18,1072.65,Apparel,Clicked,59.59166666666667,1072.65,4,4290.6,non-vip
687,USER_0564,여,California,48,235,1,11.59,Waze,Clicked,11.59,11.59,4,46.36,non-vip
688,USER_1297,여,Chicago,17,235,53,2682.78,Office,Clicked,50.61849056603774,2682.78,4,10731.12,non-vip
689,USER_0536,여,California,8,150,183,11235.05,Apparel,Clicked,61.39371584699453,11235.05,6,67410.29999999999,non-vip
690,USER_1410,남,New Jersey,46,89,8,519.96,Office,Clicked,64.995,519.96,8,4159.68,non-vip
691,USER_0238,남,California,50,69,77,5798.67,Apparel,Clicked,75.3074025974026,5798.67,9,52188.03,잠재적vip
692,USER_0057,여,Chicago,25,22,64,4363.31,Apparel,Clicked,68.17671875,4363.31,10,43633.100000000006,vip
693,USER_0244,여,New York,50,159,12,551.55,Apparel,Clicked,45.9625,551.55,6,3309.2999999999997,non-vip
694,USER_0750,남,New York,2,234,7,480.1,Apparel,Used,68.58571428571429,480.1,4,1920.4,non-vip
695,USER_0827,남,California,16,234,6,1081.45,Nest-USA,Clicked,180.24166666666667,1081.45,4,4325.8,non-vip
696,USER_0478,여,New York,17,50,25,3361.59,Apparel,Clicked,134.4636,3361.59,9,30254.31,non-vip
697,USER_0241,여,California,18,111,21,466.5,Apparel,Clicked,22.214285714285715,466.5,7,3265.5,non-vip
698,USER_0402,여,Chicago,48,90,32,3143.27,Nest-USA,Clicked,98.2271875,3143.27,8,25146.16,non-vip
